id,name,status,net,window_start,window_end,is_crewed,rocket_name,rocket_full_name,rocket_manufacturer,provider,mission_type,orbit,pad_name,location_name,location_country
e3df2ecd-c239-472f-95e4-2b89b4f75800,Sputnik 8K74PS | Sputnik 1,Launch Successful,1957-10-04T19:28:34Z,1957-10-04T19:28:34Z,1957-10-04T19:28:34Z,,Sputnik 8K74PS,Sputnik 8K74PS,Energia,Soviet Space Program,Test Flight,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
c4ef4614-99bb-4da4-ab0c-180ec2faf6cc,Thor Agena A | Discoverer 3,Launch Failure,1959-06-03T20:09:20Z,1959-06-03T20:09:20Z,1959-06-03T20:09:20Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Polar Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
c5b416c9-5e12-42b1-85db-e3f807906166,Vostok-L 8K72 | Luna-2a,Launch Failure,1959-06-18T08:08:00Z,1959-06-18T08:08:00Z,1959-06-18T08:08:00Z,,Vostok-L 8K72,Vostok-L 8K72,Energia,Soviet Space Program,Lunar Exploration,Lunar Impactor,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
d00485ff-f5c5-4e6b-9aa5-a2928c079f41,Vanguard | Vanguard,Launch Failure,1959-06-22T20:16:09Z,1959-06-22T20:16:09Z,1959-06-22T20:16:09Z,,Vanguard,Vanguard,Lockheed Martin,US Navy,Earth Science,Low Earth Orbit,Launch Complex 18A,"Cape Canaveral SFS, FL, USA",
dbe9a4b7-8cf0-4c7f-a42f-a5f70d2702a6,Thor Agena A | Discoverer 4,Launch Failure,1959-06-25T22:47:45Z,1959-06-25T22:47:45Z,1959-06-25T22:47:45Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Polar Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
7e01bff4-1cb9-409e-838b-4433ded92b94,Juno II | NASA S-1,Launch Failure,1959-07-16T17:37:03Z,1959-07-16T17:37:03Z,1959-07-16T17:37:03Z,,Juno II,Juno II,Army Ballistic Missile Agency,National Aeronautics and Space Administration,Earth Science,Elliptical Orbit,Launch Complex 5,"Cape Canaveral SFS, FL, USA",
7ab310ea-28d5-4c58-9bfd-ae9aefc40c20,Thor Able III | Explorer 6,Launch Successful,1959-08-07T14:24:20Z,1959-08-07T14:24:20Z,1959-08-07T14:24:20Z,,Thor Able III,Thor Able III,McDonnell Douglas,United States Air Force,Earth Science,Elliptical Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
a87cf2ee-4169-4cdc-9fc4-8ff7ce8ebfea,Thor Agena A | Discoverer 5,Launch Successful,1959-08-13T19:00:08Z,1959-08-13T19:00:08Z,1959-08-13T19:00:08Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Polar Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
13e39d5c-50db-4ebd-8aaa-30318fcb49fe,Juno II | Beacon,Launch Failure,1959-08-15T00:31:00Z,1959-08-15T00:31:00Z,1959-08-15T00:31:00Z,,Juno II,Juno II,Army Ballistic Missile Agency,National Aeronautics and Space Administration,Test Target,Low Earth Orbit,Launch Complex 26B,"Cape Canaveral SFS, FL, USA",
1e564ecb-b4cf-40f3-905a-8555abc47810,Thor Agena A | Discoverer 6,Launch Successful,1959-08-19T19:24:44Z,1959-08-19T19:24:44Z,1959-08-19T19:24:44Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Polar Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
fdb56feb-e46f-41ba-80c8-c84be17c1888,Little Joe | LJ-1,Launch Failure,1959-08-21T12:00:00Z,1959-08-21T12:00:00Z,1959-08-21T12:00:00Z,,Little Joe,Little Joe,North American Aviation,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Area 1,"Wallops Flight Facility, Virginia, USA",
0640dd85-11c7-4a10-9947-9467f33cbaf2,Atlas LV-3B | Big Joe 1,Launch was a Partial Failure,1959-09-09T08:19:00Z,1959-09-09T08:19:00Z,1959-09-09T08:19:00Z,,Atlas LV-3B,Atlas LV-3B,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Test Flight,Suborbital,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
af1b241a-f46e-4d11-a504-e03965d94c01,Vostok-L 8K72 | Luna-2,Launch Successful,1959-09-12T06:39:42Z,1959-09-12T06:39:42Z,1959-09-12T06:39:42Z,,Vostok-L 8K72,Vostok-L 8K72,Energia,Soviet Space Program,Lunar Exploration,Lunar Impactor,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
3587bc21-73f7-4668-b388-5f0840c6064f,Thor Able II | Transit 1A,Launch Failure,1959-09-17T14:34:00Z,1959-09-17T14:34:00Z,1959-09-17T14:34:00Z,,Thor Able II,Thor Able II,McDonnell Douglas,United States Air Force,Navigation,Low Earth Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
614d577a-ac7c-4659-8fed-4b6a734469cd,Vanguard | Vanguard III,Launch Successful,1959-09-18T05:20:07Z,1959-09-18T05:20:07Z,1959-09-18T05:20:07Z,,Vanguard,Vanguard,Lockheed Martin,US Navy,Earth Science,Medium Earth Orbit,Launch Complex 18A,"Cape Canaveral SFS, FL, USA",
3016d082-58d4-436e-aa6a-379865565edf,Vostok-L 8K72 | Luna-3,Launch Successful,1959-10-04T00:43:39Z,1959-10-04T00:43:39Z,1959-10-04T00:43:39Z,,Vostok-L 8K72,Vostok-L 8K72,Energia,Soviet Space Program,Lunar Exploration,Lunar flyby,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
17e710c6-da47-43fb-b994-b02521787fd8,Little Joe | LJ-6,Launch was a Partial Failure,1959-10-04T10:00:00Z,1959-10-04T10:00:00Z,1959-10-04T10:00:00Z,,Little Joe,Little Joe,North American Aviation,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Area 1,"Wallops Flight Facility, Virginia, USA",
e501cff3-10ec-485e-9d3c-a48315195bed,Juno II | Explorer 7,Launch Successful,1959-10-13T15:30:04Z,1959-10-13T15:30:04Z,1959-10-13T15:30:04Z,,Juno II,Juno II,Army Ballistic Missile Agency,National Aeronautics and Space Administration,Astrophysics,Low Earth Orbit,Launch Complex 5,"Cape Canaveral SFS, FL, USA",
3827a2c8-f89b-4e28-9671-ef5b39d9222a,Little Joe | LJ-1A,Launch was a Partial Failure,1959-11-04T14:30:00Z,1959-11-04T14:30:00Z,1959-11-04T14:30:00Z,,Little Joe,Little Joe,North American Aviation,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Area 1,"Wallops Flight Facility, Virginia, USA",
4ffd5945-132b-4ec4-8a9f-f37bdc428f9b,Thor Agena A | Discoverer 7,Launch Successful,1959-11-07T20:28:41Z,1959-11-07T20:28:41Z,1959-11-07T20:28:41Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
ba311200-30df-44dd-879e-c4fecbc2dcb1,Thor Agena A | Discoverer 8,Launch Successful,1959-11-20T19:25:24Z,1959-11-20T19:25:24Z,1959-11-20T19:25:24Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
f889bd5e-6cf9-4189-9912-d978a6f7b0fe,Atlas-Able | P-3,Launch Failure,1959-11-26T07:26:00Z,1959-11-26T07:26:00Z,1959-11-26T07:26:00Z,,Atlas-Able,Atlas-Able,Convair,United States Air Force,Lunar Exploration,Lunar Orbit,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
89a42fc2-2d31-4c82-857a-c110a438d429,Little Joe | LJ-2,Launch Successful,1959-12-04T16:20:00Z,1959-12-04T16:20:00Z,1959-12-04T16:20:00Z,,Little Joe,Little Joe,North American Aviation,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Area 1,"Wallops Flight Facility, Virginia, USA",
215ecfa3-d465-4e3e-a0d2-3312ffd4e35b,Little Joe | LJ-1B,Launch Successful,1960-01-21T14:23:00Z,1960-01-21T14:23:00Z,1960-01-21T14:23:00Z,,Little Joe,Little Joe,North American Aviation,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Area 1,"Wallops Flight Facility, Virginia, USA",
05c21203-d2e5-4932-8376-f996301d1510,Thor Agena A | Discoverer 9,Launch Failure,1960-02-04T18:51:45Z,1960-02-04T18:51:45Z,1960-02-04T18:51:45Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
7484048e-747d-4f6a-86be-45585a63804d,Thor Agena A | Discoverer 10,Launch Failure,1960-02-19T20:15:14Z,1960-02-19T20:15:14Z,1960-02-19T20:15:14Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
258a4774-b0f5-4775-9918-5a90ad60f008,Atlas Agena A | Midas 1,Launch Failure,1960-02-26T17:25:30Z,1960-02-26T17:25:30Z,1960-02-26T17:25:30Z,,Atlas Agena A,Atlas LV-3 Agena A,Convair,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
a80dd1f3-c3a2-40f6-a60a-97251eff576f,Thor Able IV | Pioneer V,Launch Successful,1960-03-11T13:00:07Z,1960-03-11T13:00:07Z,1960-03-11T13:00:07Z,,Thor Able IV,Thor Able IV,McDonnell Douglas,United States Air Force,Astrophysics,Heliocentric N/A,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
1bbd65cc-7c3d-495b-b5ae-b8a5827460ea,Juno II | NASA S-46,Launch Failure,1960-03-23T13:35:11Z,1960-03-23T13:35:11Z,1960-03-23T13:35:11Z,,Juno II,Juno II,Army Ballistic Missile Agency,National Aeronautics and Space Administration,Earth Science,Medium Earth Orbit,Launch Complex 26B,"Cape Canaveral SFS, FL, USA",
b5b8946b-8471-4fa2-b63f-d3aaf84607bb,Thor Able II | Tiros 1,Launch Successful,1960-04-01T11:40:09Z,1960-04-01T11:40:09Z,1960-04-01T11:40:09Z,,Thor Able II,Thor Able II,McDonnell Douglas,United States Air Force,Earth Science,Low Earth Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
aef4789b-12ab-4483-b90c-24b997196861,Thor DM-21 Ablestar | Transit 1B,Launch Successful,1960-04-13T12:02:36Z,1960-04-13T12:02:36Z,1960-04-13T12:02:36Z,,Thor DM-21 Ablestar,Thor DM-21 Ablestar,United States Air Force,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
ab42847c-d783-4304-a773-b7e310b22d2b,Vostok-L 8K72 | Luna-4a,Launch Failure,1960-04-15T15:06:45Z,1960-04-15T15:06:45Z,1960-04-15T15:06:45Z,,Vostok-L 8K72,Vostok-L 8K72,Energia,Soviet Space Program,Lunar Exploration,Lunar flyby,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
b2b23558-cba6-4c9f-89ef-76e47a53b187,Thor Agena A | Discoverer 11,Launch Successful,1960-04-15T20:30:37Z,1960-04-15T20:30:37Z,1960-04-15T20:30:37Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
620237e7-82b2-44c9-affb-93744951d457,Vostok-L 8K72 | Luna-4b,Launch Failure,1960-04-16T16:07:41Z,1960-04-16T16:07:41Z,1960-04-16T16:07:41Z,,Vostok-L 8K72,Vostok-L 8K72,Energia,Soviet Space Program,Lunar Exploration,Lunar flyby,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
b4158c69-88e9-4bfa-927f-c3489cf48eda,Thor Delta | Echo,Launch Failure,1960-05-13T09:16:05Z,1960-05-13T09:16:05Z,1960-05-13T09:16:05Z,,Thor Delta,Thor Delta,McDonnell Douglas,United States Air Force,Communications,Elliptical Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
02b8bb48-37a1-4f43-9112-33d8e8589a75,Vostok 8K72 | Korabl'-Sputnik-1,Launch Successful,1960-05-15T00:00:05Z,1960-05-15T00:00:05Z,1960-05-15T00:00:05Z,,Vostok 8K72,Vostok 8K72,RKK Energiya,Soviet Space Program,Test Flight,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
eee9e288-e5c8-429d-9760-5c7bc14a5225,Atlas Agena A | Midas 2,Launch Successful,1960-05-24T17:36:46Z,1960-05-24T17:36:46Z,1960-05-24T17:36:46Z,,Atlas Agena A,Atlas LV-3 Agena A,Convair,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
bc9375ae-6a9e-4eba-8358-cbf5b008def9,Thor DM-21 Ablestar | Transit 2A,Launch Successful,1960-06-22T05:54:00Z,1960-06-22T05:54:00Z,1960-06-22T05:54:00Z,,Thor DM-21 Ablestar,Thor DM-21 Ablestar,United States Air Force,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
7c364234-6871-4ea9-97c5-5dcd5bcec1dd,Thor Agena A | Discoverer 12,Launch Failure,1960-06-29T22:00:44Z,1960-06-29T22:00:44Z,1960-06-29T22:00:44Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
962f4ad2-81e0-43f9-8148-fb78f52cb0f5,Vostok 8K72 | Korabl-Sputnik (2),Launch Failure,1960-07-28T09:31:00Z,1960-07-28T09:31:00Z,1960-07-28T09:31:00Z,,Vostok 8K72,Vostok 8K72,RKK Energiya,Soviet Space Program,Test Flight,Low Earth Orbit,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",
0b722410-e8ad-4dd7-803e-76c251c2b65a,Atlas LV-3B | Mercury-Atlas 1,Launch Failure,1960-07-29T13:13:00Z,1960-07-29T13:13:00Z,1960-07-29T13:13:00Z,,Atlas LV-3B,Atlas LV-3B,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Test Flight,Suborbital,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
b485afd9-abd0-4da4-94a4-19adf515aab9,Thor Agena A | Discoverer 13,Launch Successful,1960-08-10T20:37:54Z,1960-08-10T20:37:54Z,1960-08-10T20:37:54Z,,Thor Agena A,Thor Agena A,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
